GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIOS-COREGIMIENTO- VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CONDICION DE LA VICTIMA,CLASE DE SINIESTRO,LESIONADO,HOMICIDIOS,CLINICA,SITIO,CLASE VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA, , 
HERIDOS,08/07/2020 12:00:00 AM,2020,1899-12-31T09:00:00.000,MAÑANA,5_VIERNES,AMERICAS,CARRERA 24 CALLE 15A,URBANA,TECNICO,351.422,-7.629.592,ADELANTAR INVADIENDO CARRIL,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,BAJAJ,TOLIMA,PARTICULAR,NO APLICA,,
HERIDOS,08/07/2020 12:00:00 AM,2020,1899-12-31T09:00:00.000,MAÑANA,5_VIERNES,AMERICAS,CARRERA 24 CALLE 15A,URBANA,TECNICO,351.422,-7.629.592,ADELANTAR INVADIENDO CARRIL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,YAMAHA,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,08/07/2020 12:00:00 AM,2020,1899-12-31T09:00:00.000,MAÑANA,5_VIERNES,AMERICAS,CARRERA 24 CALLE 15A,URBANA,TECNICO,351.422,-7.629.592,ADELANTAR INVADIENDO CARRIL,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,08/10/2020 12:00:00 AM,2020,1899-12-31T11:30:00.000,MAÑANA,1_LUNES,MERCEDES,CALLE 57 DIAGONAL 28C,URBANA,TECNICO,354.798,-7.629.333,PONER EN MARCHA UN VEHICULO SIN PRECAUCION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,HONDA,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,08/10/2020 12:00:00 AM,2020,1899-12-31T11:30:00.000,MAÑANA,1_LUNES,MERCEDES,CALLE 57 DIAGONAL 28C,URBANA,TECNICO,354.798,-7.629.333,PONER EN MARCHA UN VEHICULO SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
DAÑOS,08/10/2020 12:00:00 AM,2020,1899-12-31T08:30:00.000,MAÑANA,1_LUNES,ITALIA,CALLE 5E CARRERA 29,URBANA,TECNICO,3.5034,-763.018,REVERSA IMPRUDENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,BOGOTA,PARTICULAR,NO APLICA,,
DAÑOS,08/10/2020 12:00:00 AM,2020,1899-12-31T08:30:00.000,MAÑANA,1_LUNES,ITALIA,CALLE 5E CARRERA 29,URBANA,TECNICO,3.5034,-763.018,REVERSA IMPRUDENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,08/11/2020 12:00:00 AM,2020,1899-12-31T13:10:00.000,TARDE,2_MARTES,RESERVAS ZAMORANO,CALLE 60 CARRERA 34A,URBANA,TECNICO,355.047,-7.630.508,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,FRACTURAS,NO APLICA,MOTO,WYS,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,08/11/2020 12:00:00 AM,2020,1899-12-31T13:10:00.000,TARDE,2_MARTES,RESERVAS ZAMORANO,CALLE 60 CARRERA 34A,URBANA,TECNICO,355.047,-7.630.508,DESOBEDECER SEÑALES,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,FRACTURAS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,08/11/2020 12:00:00 AM,2020,1899-12-31T13:10:00.000,TARDE,2_MARTES,RESERVAS ZAMORANO,CALLE 60 CARRERA 34A,URBANA,TECNICO,355.047,-7.630.508,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,SUZUKI,EL CERRITO,PARTICULAR,NO APLICA,,
DAÑOS,08/13/2020 12:00:00 AM,2020,1899-12-31T09:10:00.000,MAÑANA,4_JUEVES,LORETO,CALLE 42 CARRERA 32B-05,URBANA,TECNICO,353.843,-7.630.178,NO MANTENER  DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,TULUA,PARTICULAR,NO APLICA,,
DAÑOS,08/13/2020 12:00:00 AM,2020,1899-12-31T09:10:00.000,MAÑANA,4_JUEVES,LORETO,CALLE 42 CARRERA 32B-05,URBANA,TECNICO,353.843,-7.630.178,NO MANTENER  DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,CHEVROLET,FUNZA,PARTICULAR,NO APLICA,,
DAÑOS,08/13/2020 12:00:00 AM,2020,1899-12-31T09:10:00.000,MAÑANA,4_JUEVES,LORETO,CALLE 42 CARRERA 32B-05,URBANA,TECNICO,353.843,-7.630.178,NO MANTENER  DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,MITSUBISHI,MANIZALES,PARTICULAR,NO APLICA,,
DAÑOS,08/11/2020 12:00:00 AM,2020,1899-12-31T12:30:00.000,TARDE,2_MARTES,CORONADO,CALLE 57 CARRERA 41,URBANA,TECNICO,354.783,-7.631.196,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PUBLICO,NO APLICA,,
DAÑOS,08/11/2020 12:00:00 AM,2020,1899-12-31T12:30:00.000,TARDE,2_MARTES,CORONADO,CALLE 57 CARRERA 41,URBANA,TECNICO,354.783,-7.631.196,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,BOGOTA,PARTICULAR,NO APLICA,,
HERIDOS,08/13/2020 12:00:00 AM,2020,1899-12-31T08:40:00.000,MAÑANA,4_JUEVES,PRIMERO DE MAYO,CALLE 42 CARRERA 16-30,URBANA,TECNICO,353.698,-7.628.852,ADELANTAR INVADIENDO CARRIL,CONDUCTOR,CHOQUE,1,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,HONDA,BOGOTA,PARTICULAR,NO APLICA,,
HERIDOS,08/13/2020 12:00:00 AM,2020,1899-12-31T08:40:00.000,MAÑANA,4_JUEVES,PRIMERO DE MAYO,CALLE 42 CARRERA 16-30,URBANA,TECNICO,353.698,-7.628.852,ADELANTAR INVADIENDO CARRIL,MOTOCICLISTA,CHOQUE,1,NO APLICA,NO APLICA,NO APLICA,MOTO,BAJAJ,GINEBRA,PARTICULAR,NO APLICA,,
DAÑOS,08/12/2020 12:00:00 AM,2020,1899-12-31T15:30:00.000,TARDE,3_MIERCOLES,SAMANES,CALLE 47 CARRERA 31 -113,URBANA,TECNICO,354.228,-7.630.009,IMPERICIA EN EL MANEJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHERY,PALMIRA,PUBLICO,TRANS UNION DE TAXIS,,
DAÑOS,08/12/2020 12:00:00 AM,2020,1899-12-31T15:30:00.000,TARDE,3_MIERCOLES,SAMANES,CALLE 47 CARRERA 31 -113,URBANA,TECNICO,354.228,-7.630.009,IMPERICIA EN EL MANEJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,AKT,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,08/12/2020 12:00:00 AM,2020,1899-12-31T16:45:00.000,TARDE,3_MIERCOLES,RECREO,CALLE 20 CARRERA 26,URBANA,TECNICO,351.848,-7.629.864,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
DAÑOS,08/12/2020 12:00:00 AM,2020,1899-12-31T16:45:00.000,TARDE,3_MIERCOLES,RECREO,CALLE 20 CARRERA 26,URBANA,TECNICO,351.848,-7.629.864,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,MAZDA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,08/13/2020 12:00:00 AM,2020,1899-12-31T13:10:00.000,TARDE,4_JUEVES,CENTRO,CALLE 29 CARRERA 33,URBANA,TECNICO,352.671,-763.034,DESOBEDECER SEÑALES,CONDUCTOR,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,CAMIONETA,SUZUKI,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,08/13/2020 12:00:00 AM,2020,1899-12-31T13:10:00.000,TARDE,4_JUEVES,CENTRO,CALLE 29 CARRERA 33,URBANA,TECNICO,352.671,-763.034,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,NISSAN,CALI,PARTICULAR,NO APLICA,,
DAÑOS,08/13/2020 12:00:00 AM,2020,1899-12-31T15:40:00.000,TARDE,4_JUEVES,COLOMBIA,CALLE 33 CARRERA 29-46,URBANA,TECNICO,353.055,-7.629.987,ABRIRI PUERTA DEL ACOMPAÑANTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,TOYOTA,CANDELARIA,PARTICULAR,NO APLICA,,
DAÑOS,08/13/2020 12:00:00 AM,2020,1899-12-31T15:40:00.000,TARDE,4_JUEVES,COLOMBIA,CALLE 33 CARRERA 29-46,URBANA,TECNICO,353.055,-7.629.987,ABRIRI PUERTA DEL ACOMPAÑANTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,YAMAHA,GUACARI,PARTICULAR,NO APLICA,,
DAÑOS,08/14/2020 12:00:00 AM,2020,1899-12-31T16:35:00.000,TARDE,5_VIERNES,OBRERO,CALLE 41 CARRERA 25,URBANA,TECNICO,353.675,-7.629.462,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,KIMCO,GINEBRA,PARTICULAR,NO APLICA,,
DAÑOS,08/14/2020 12:00:00 AM,2020,1899-12-31T16:35:00.000,TARDE,5_VIERNES,OBRERO,CALLE 41 CARRERA 25,URBANA,TECNICO,353.675,-7.629.462,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,08/14/2020 12:00:00 AM,2020,1899-12-31T16:05:00.000,TARDE,5_VIERNES,CORONADO,CARRERA 68 CALLE 62,URBANA,TECNICO,355.297,-7.631.241,ADELANTAR CERRANDO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,CHEVROLET,BOGOTA,PARTICULAR,NO APLICA,,
HERIDOS,08/14/2020 12:00:00 AM,2020,1899-12-31T10:50:00.000,MAÑANA,5_VIERNES,OBRERO,CALLE 38 CARRERA 26,URBANA,TECNICO,353.455,-7.629.594,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,HONDA,TULUA,PARTICULAR,NO APLICA,,
HERIDOS,08/14/2020 12:00:00 AM,2020,1899-12-31T10:50:00.000,MAÑANA,5_VIERNES,OBRERO,CALLE 38 CARRERA 26,URBANA,TECNICO,353.455,-7.629.594,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,MANIZALES,PARTICULAR,NO APLICA,,
MUERTO,08/16/2020 12:00:00 AM,2020,1899-12-31T04:55:00.000,MADRUGADA,7_DOMINGO,COLOMBINA,CALLE 29 CARRERA 13,URBANA,TECNICO,352.458,-7.628.661,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,NO APLICA,1,NO APLICA,NO APLICA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA,,
MUERTO,08/16/2020 12:00:00 AM,2020,1899-12-31T04:55:00.000,MADRUGADA,7_DOMINGO,COLOMBINA,CALLE 29 CARRERA 13,URBANA,TECNICO,352.458,-7.628.661,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,BUS,CHEVROLET,PUERTO COLOMBIA,PUBLICO,BRASILIA,,
DAÑOS,08/15/2020 12:00:00 AM,2020,1899-12-31T18:40:00.000,NOCHE,6_SABADO,CENTRO,CALLE 31 CARRERA 25,URBANA,TECNICO,352.761,-762.962,SEMAFORO EN ROJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,,
DAÑOS,08/15/2020 12:00:00 AM,2020,1899-12-31T18:40:00.000,NOCHE,6_SABADO,CENTRO,CALLE 31 CARRERA 25,URBANA,TECNICO,352.761,-762.962,SEMAFORO EN ROJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PUBLICO,FLOTA PALMIRA,,
HERIDOS,08/15/2020 12:00:00 AM,2020,1899-12-31T15:30:00.000,TARDE,6_SABADO,ITALIA,CARRERA 24 CALLE 6,URBANA,TECNICO,3.5054,-7.629.595,IMPERICIA EN EL MANEJO,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,HONDA,GINEBRA,PARTICULAR,NO APLICA,,
HERIDOS,08/15/2020 12:00:00 AM,2020,1899-12-31T15:30:00.000,TARDE,6_SABADO,ITALIA,CARRERA 24 CALLE 6,URBANA,TECNICO,3.5054,-7.629.595,IMPERICIA EN EL MANEJO,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,BAJAJ,CALI,PARTICULAR,NO APLICA,,
HERIDOS,08/15/2020 12:00:00 AM,2020,1899-12-31T15:30:00.000,TARDE,6_SABADO,ITALIA,CARRERA 24 CALLE 6,URBANA,TECNICO,3.5054,-7.629.595,IMPERICIA EN EL MANEJO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,08/15/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,6_SABADO,URIBE,CARRERA 23 CALLE 32,URBANA,TECNICO,352.828,-7.629.449,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,08/15/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,6_SABADO,URIBE,CARRERA 23 CALLE 32,URBANA,TECNICO,352.828,-7.629.449,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,BOGOTA,PARTICULAR,NO APLICA,,
HERIDOS,08/15/2020 12:00:00 AM,2020,1899-12-31T19:00:00.000,NOCHE,6_SABADO,SANTA BARBARA,CALLE 31 CARRERA 37,URBANA,TECNICO,352.919,-7.630.722,FALLAS EN LAS LLANTA,MOTOCICLISTA,OTRO,1,NO APLICA,PALMIRA,NO APLICA,MOTO,BAJAJ,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,08/15/2020 12:00:00 AM,2020,1899-12-31T19:00:00.000,NOCHE,6_SABADO,SANTA BARBARA,CALLE 31 CARRERA 37,URBANA,TECNICO,352.919,-7.630.722,FALLAS EN LAS LLANTA,NO APLICA,OTRO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,08/15/2020 12:00:00 AM,2020,1899-12-31T19:00:00.000,NOCHE,6_SABADO,SANTA BARBARA,CALLE 31 CARRERA 37,URBANA,TECNICO,352.919,-7.630.722,FALLAS EN LAS LLANTA,ACOMPAÑANTE MOTOCICLISTA,OTRO,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,08/14/2020 12:00:00 AM,2020,1899-12-31T13:20:00.000,TARDE,5_VIERNES,SAMANES,CALLE 47 CARRERA 28A-28,URBANA,TECNICO,354.212,-762.971,NO MANTENER  DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,FIAT,CALI,PARTICULAR,NO APLICA,,
DAÑOS,08/14/2020 12:00:00 AM,2020,1899-12-31T13:20:00.000,TARDE,5_VIERNES,SAMANES,CALLE 47 CARRERA 28A-28,URBANA,TECNICO,354.212,-762.971,NO MANTENER  DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,NISSAN,CALI,PARTICULAR,NO APLICA,,
HERIDOS,08/16/2020 12:00:00 AM,2020,1899-12-31T17:20:00.000,TARDE,7_DOMINGO,URIBE,CARRERA 23 CALLE 34,URBANA,TECNICO,353.059,-7.629.415,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,YAMAHA,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,08/16/2020 12:00:00 AM,2020,1899-12-31T17:20:00.000,TARDE,7_DOMINGO,URIBE,CARRERA 23 CALLE 34,URBANA,TECNICO,353.059,-7.629.415,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,FRACTURAS,NO APLICA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,08/16/2020 12:00:00 AM,2020,1899-12-31T20:00:00.000,NOCHE,7_DOMINGO,TREBOL,CALLE 26 CARRERA 18,URBANA,TECNICO,352.258,-7.629.091,TRANSITAR EN CONTRA VIA,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,08/16/2020 12:00:00 AM,2020,1899-12-31T20:00:00.000,NOCHE,7_DOMINGO,TREBOL,CALLE 26 CARRERA 18,URBANA,TECNICO,352.258,-7.629.091,TRANSITAR EN CONTRA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,JAMUNDI,PARTICULAR,NO APLICA,,
HERIDOS,08/17/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,1_LUNES,VIA PALMIRA CANDELARIA,ENTRADA CEMENTERIO,URBANA,TECNICO,350.293,-7.631.644,NO ESTAR PENDIENTE DE LA VIA,CICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,BICICLETA,GM,NO APLICA,PARTICULAR,NO APLICA,,
HERIDOS,08/17/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,1_LUNES,VIA PALMIRA CANDELARIA,ENTRADA CEMENTERIO,URBANA,TECNICO,350.293,-7.631.644,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,BOGOTA,PARTICULAR,NO APLICA,,
HERIDOS,08/18/2020 12:00:00 AM,2020,1899-12-31T09:00:00.000,MAÑANA,2_MARTES,SESQUI,CARRERA 24 CALLE 10-11,URBANA,TECNICO,350.881,-7.629.591,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,CAICEDONIA,PARTICULAR,NO APLICA,,
HERIDOS,08/18/2020 12:00:00 AM,2020,1899-12-31T09:00:00.000,MAÑANA,2_MARTES,SESQUI,CARRERA 24 CALLE 10-11,URBANA,TECNICO,350.881,-7.629.591,GIRAR BRUSCAMENTE,CICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,BICICLETA,TURISMO,NO APLICA,PARTICULAR,NO APLICA,,
DAÑOS,08/15/2020 12:00:00 AM,2020,1899-12-31T09:30:00.000,MAÑANA,6_SABADO,VIA PALMIRA BUITRERA,IRACALES KM 306 CASA,RURAL,TECNICO,350.167,-7.622.876,REVERSA IMPRUDENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MAQUINARIA,CATERPILLA,NO APLICA,OFICIAL,NO APLICA,,
DAÑOS,08/15/2020 12:00:00 AM,2020,1899-12-31T09:30:00.000,MAÑANA,6_SABADO,VIA PALMIRA BUITRERA,IRACALES KM 306 CASA,RURAL,TECNICO,350.167,-7.622.876,REVERSA IMPRUDENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,RENAULT,CALI,PARTICULAR,NO APLICA,,
HERIDOS,08/20/2020 12:00:00 AM,2020,1899-12-31T09:20:00.000,MAÑANA,4_JUEVES,MRCEDES,CARRERA 28 CALLE 57 - 58,URBANA,TECNICO,354.768,-7.629.527,CAMBIO DE CARRIL CON O SIN INDICACION,CICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,BICICLETA,BENOTTO,NO APLICA,PARTICULAR,NO APLICA,,
HERIDOS,08/20/2020 12:00:00 AM,2020,1899-12-31T09:20:00.000,MAÑANA,4_JUEVES,MRCEDES,CARRERA 28 CALLE 57 - 58,URBANA,TECNICO,354.768,-7.629.527,CAMBIO DE CARRIL CON O SIN INDICACION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
DAÑOS,08/20/2020 12:00:00 AM,2020,1899-12-31T11:50:00.000,MAÑANA,4_JUEVES,MIRRIÑAO,CARRERA28 CALLE 65A-70,URBANA,TECNICO,355.299,-7.629.318,POR ESTABLECER,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,MIRANDA,PARTICULAR,NO APLICA,,
DAÑOS,08/20/2020 12:00:00 AM,2020,1899-12-31T11:50:00.000,MAÑANA,4_JUEVES,MIRRIÑAO,CARRERA28 CALLE 65A-70,URBANA,TECNICO,355.299,-7.629.318,POR ESTABLECER,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,TRACTO CAMION,INTERNATIONAL,FUNZA,PUBLICO,NO APLICA,,
HERIDOS,08/20/2020 12:00:00 AM,2020,1899-12-31T13:15:00.000,TARDE,4_JUEVES,CHAPINERO,CARRERA 31 CALLE 18,URBANA,TECNICO,351.708,-7.630.349,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,KIA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,08/20/2020 12:00:00 AM,2020,1899-12-31T13:15:00.000,TARDE,4_JUEVES,CHAPINERO,CARRERA 31 CALLE 18,URBANA,TECNICO,351.708,-7.630.349,DESOBEDECER SEÑALES,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,08/20/2020 12:00:00 AM,2020,1899-12-31T22:40:00.000,NOCHE,4_JUEVES,NUEVO,CARRERA 32 CALLE 20,URBANA,TECNICO,351.905,-7.630.382,SEMAFORO EN ROJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CANDELARIA,PARTICULAR,NO APLICA,,
DAÑOS,08/20/2020 12:00:00 AM,2020,1899-12-31T22:40:00.000,NOCHE,4_JUEVES,NUEVO,CARRERA 32 CALLE 20,URBANA,TECNICO,351.905,-7.630.382,SEMAFORO EN ROJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
HERIDOS,08/21/2020 12:00:00 AM,2020,1899-12-31T22:00:00.000,NOCHE,5_VIERNES,COLOMBIA,CARRERA 31 CALLE 37,URBANA,TECNICO,353.404,-7.630.053,TRANSITAR EN CONTRA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,08/21/2020 12:00:00 AM,2020,1899-12-31T22:00:00.000,NOCHE,5_VIERNES,COLOMBIA,CARRERA 31 CALLE 37,URBANA,TECNICO,353.404,-7.630.053,TRANSITAR EN CONTRA VIA,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,KIMCO,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,08/21/2020 12:00:00 AM,2020,1899-12-31T22:00:00.000,NOCHE,5_VIERNES,COLOMBIA,CARRERA 31 CALLE 37,URBANA,TECNICO,353.404,-7.630.053,TRANSITAR EN CONTRA VIA,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,08/22/2020 12:00:00 AM,2020,1899-12-31T10:40:00.000,MAÑANA,6_SABADO,TRINIDAD,CALLE 27 CARRERA 23,URBANA,TECNICO,352.389,-7.629.512,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,PEREIRA,PARTICULAR,NO APLICA,,
DAÑOS,08/22/2020 12:00:00 AM,2020,1899-12-31T10:40:00.000,MAÑANA,6_SABADO,TRINIDAD,CALLE 27 CARRERA 23,URBANA,TECNICO,352.389,-7.629.512,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,08/22/2020 12:00:00 AM,2020,1899-12-31T17:15:00.000,TARDE,6_SABADO,CENTRO,CARRERA 27 CALLE 27,URBANA,TECNICO,352.434,-7.629.855,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,RENAULT,MEDELLIN,PARTICULAR,NO APLICA,,
DAÑOS,08/22/2020 12:00:00 AM,2020,1899-12-31T17:15:00.000,TARDE,6_SABADO,CENTRO,CARRERA 27 CALLE 27,URBANA,TECNICO,352.434,-7.629.855,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,FORD,CALI,PARTICULAR,NO APLICA,,
DAÑOS,08/21/2020 12:00:00 AM,2020,1899-12-31T12:10:00.000,TARDE,5_VIERNES,RECREO,CARRERA 26 CALLE 24,URBANA,TECNICO,352.168,-7.629.805,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HERO,FLORIDA,PARTICULAR,NO APLICA,,
